Index,Date,Tenbin,Minute,Hits,Misses
8032,2024-05-22,0350,1,1703,0
8033,2024-05-22,0350,2,1770,0
8034,2024-05-22,0350,3,1699,0
8035,2024-05-22,0350,4,1649,0
8036,2024-05-22,0350,5,1692,0
8037,2024-05-22,0350,6,16548,0
8038,2024-05-22,0350,7,53618,24704
8039,2024-05-22,0350,8,45122,412782
8040,2024-05-22,0350,9,45367,328682
8041,2024-05-22,0400,0,40885,103707
8042,2024-05-22,0400,1,11619,0
8043,2024-05-22,0400,2,48713,10920
8044,2024-05-22,0400,3,5864,0
8045,2024-05-22,0400,4,7851,0
8046,2024-05-22,0400,5,20102,0
8047,2024-05-22,0400,6,9064,0
8048,2024-05-22,0400,7,15067,0
8049,2024-05-22,0400,8,33138,0
8050,2024-05-22,0400,9,12275,0
8051,2024-05-22,0410,0,7359,0
8052,2024-05-22,0410,1,17112,0
8053,2024-05-22,0410,2,5768,0
8054,2024-05-22,0410,3,6902,0
8055,2024-05-22,0410,4,44037,20882
8056,2024-05-22,0410,5,43072,17808
8057,2024-05-22,0410,6,15168,0
8058,2024-05-22,0410,7,14208,0
8059,2024-05-22,0410,8,48870,868134
8060,2024-05-22,0410,9,9857,1
8061,2024-05-22,0420,0,3463,0
8062,2024-05-22,0420,1,2147,0
8063,2024-05-22,0420,2,2255,0
8064,2024-05-22,0420,3,2199,0
8065,2024-05-22,0420,4,4148,0
8066,2024-05-22,0420,5,2607,0
8067,2024-05-22,0420,6,2099,0
8068,2024-05-22,0420,7,2717,0
8069,2024-05-22,0420,8,2079,0
8070,2024-05-22,0420,9,2149,0
8071,2024-05-22,0430,0,2198,0
8072,2024-05-22,0430,1,1884,0
8073,2024-05-22,0430,2,1835,0
8074,2024-05-22,0430,3,1786,0
8075,2024-05-22,0430,4,1875,0
8076,2024-05-22,0430,5,1971,0
8077,2024-05-22,0430,6,1877,0
8078,2024-05-22,0430,7,1768,0
8079,2024-05-22,0430,8,1877,0
8080,2024-05-22,0430,9,2020,0
8081,2024-05-22,0440,0,2327,0
8082,2024-05-22,0440,1,2267,0
8083,2024-05-22,0440,2,1959,0
8084,2024-05-22,0440,3,2041,0
8085,2024-05-22,0440,4,2220,0
8086,2024-05-22,0440,5,2323,0
8087,2024-05-22,0440,6,2145,0
8088,2024-05-22,0440,7,2565,0
8089,2024-05-22,0440,8,2192,0
8090,2024-05-22,0440,9,2239,0
8091,2024-05-22,0450,0,2309,0
8092,2024-05-22,0450,1,2310,0
8093,2024-05-22,0450,2,4641,0
8094,2024-05-22,0450,3,54699,699722
8095,2024-05-22,0450,4,41934,921629
8096,2024-05-22,0450,5,44436,649741
8097,2024-05-22,0450,6,44766,217633
8098,2024-05-22,0450,7,44531,743340
8099,2024-05-22,0450,8,43379,597604
8100,2024-05-22,0450,9,43762,372998
8101,2024-05-22,0500,0,15850,0
8102,2024-05-22,0500,1,4027,0
8103,2024-05-22,0500,2,7270,0
8104,2024-05-22,0500,3,4070,0
8105,2024-05-22,0500,4,3629,0
8106,2024-05-22,0500,5,30013,0
8107,2024-05-22,0500,6,3947,0
8108,2024-05-22,0500,7,3631,0
8109,2024-05-22,0500,8,2704,0
8110,2024-05-22,0500,9,2613,0
8111,2024-05-22,0510,0,2229,0
8112,2024-05-22,0510,1,2818,0
8113,2024-05-22,0510,2,13454,0
8114,2024-05-22,0510,3,5700,0
8115,2024-05-22,0510,4,3219,0
8116,2024-05-22,0510,5,38946,360716
8117,2024-05-22,0510,6,22375,4925
8118,2024-05-22,0510,7,17038,0
8119,2024-05-22,0510,8,7115,0
8120,2024-05-22,0510,9,5613,0
8121,2024-05-22,0520,0,7173,0
8122,2024-05-22,0520,1,3428,0
8123,2024-05-22,0520,2,7714,0
8124,2024-05-22,0520,3,4013,0
8125,2024-05-22,0520,4,4917,0
8126,2024-05-22,0520,5,38226,87672
8127,2024-05-22,0520,6,57698,912500
8128,2024-05-22,0520,7,7793,26
8129,2024-05-22,0520,8,1759,0
8130,2024-05-22,0520,9,1504,0
8131,2024-05-22,0530,0,1750,0
8132,2024-05-22,0530,1,2249,0
8133,2024-05-22,0530,2,2201,0
8134,2024-05-22,0530,3,2830,0
8135,2024-05-22,0530,4,2031,0
8136,2024-05-22,0530,5,1959,0
8137,2024-05-22,0530,6,2397,0
8138,2024-05-22,0530,7,2859,0
8139,2024-05-22,0530,8,2745,0
8140,2024-05-22,0530,9,1981,0
8141,2024-05-22,0540,0,1958,0
8142,2024-05-22,0540,1,2039,0
8143,2024-05-22,0540,2,1518,0
8144,2024-05-22,0540,3,1723,0
8145,2024-05-22,0540,4,1806,0
8146,2024-05-22,0540,5,1743,0
8147,2024-05-22,0540,6,2474,0
8148,2024-05-22,0540,7,1875,0
8149,2024-05-22,0540,8,1351,0
8150,2024-05-22,0540,9,1474,0
8151,2024-05-22,0550,0,1654,0
8152,2024-05-22,0550,1,1640,0
8153,2024-05-22,0550,2,2052,0
8154,2024-05-22,0550,3,1674,0
8155,2024-05-22,0550,4,1757,0
8156,2024-05-22,0550,5,2780,0
8157,2024-05-22,0550,6,1798,0
8158,2024-05-22,0550,7,2496,0
8159,2024-05-22,0550,8,2993,0
8160,2024-05-22,0550,9,2351,0
8161,2024-05-22,0600,0,7252,133162
8162,2024-05-22,0600,1,2083,0
8163,2024-05-22,0600,2,3924,0
8164,2024-05-22,0600,3,17756,0
8165,2024-05-22,0600,4,58116,246754
8166,2024-05-22,0600,5,45119,611382
8167,2024-05-22,0600,6,42430,1523095
8168,2024-05-22,0600,7,35031,699448
8169,2024-05-22,0600,8,54913,888375
8170,2024-05-22,0600,9,38302,633936
8171,2024-05-22,0610,0,36886,21489
8172,2024-05-22,0610,1,44236,915916
8173,2024-05-22,0610,2,44171,729837
8174,2024-05-22,0610,3,45220,784841
8175,2024-05-22,0610,4,45741,249102
8176,2024-05-22,0610,5,41084,73869
8177,2024-05-22,0610,6,40945,28553
8178,2024-05-22,0610,7,13963,0
8179,2024-05-22,0610,8,58236,498957
8180,2024-05-22,0610,9,28778,8002
8181,2024-05-22,0620,0,56521,159990
8182,2024-05-22,0620,1,43836,49424
8183,2024-05-22,0620,2,49312,37184
8184,2024-05-22,0620,3,44821,593920
8185,2024-05-22,0620,4,41483,542887
8186,2024-05-22,0620,5,47372,902105
8187,2024-05-22,0620,6,45451,174106
8188,2024-05-22,0620,7,42485,1505769
8189,2024-05-22,0620,8,33340,279277
8190,2024-05-22,0620,9,56587,582751
8191,2024-05-22,0630,0,43576,1212303
8192,2024-05-22,0630,1,40066,2344668
8193,2024-05-22,0630,2,47318,208266
8194,2024-05-22,0630,3,45348,529706
8195,2024-05-22,0630,4,43875,853251
8196,2024-05-22,0630,5,42245,566463
8197,2024-05-22,0630,6,7682,0
8198,2024-05-22,0630,7,2105,0
8199,2024-05-22,0630,8,3159,0
8200,2024-05-22,0630,9,4837,0
8201,2024-05-22,0640,0,3312,0
8202,2024-05-22,0640,1,3618,0
8203,2024-05-22,0640,2,2235,0
8204,2024-05-22,0640,3,2372,0
8205,2024-05-22,0640,4,1547,0
8206,2024-05-22,0640,5,1693,0
8207,2024-05-22,0640,6,1501,0
8208,2024-05-22,0640,7,2945,0
8209,2024-05-22,0640,8,1317,0
8210,2024-05-22,0640,9,1476,0
8211,2024-05-22,0650,0,1349,0
8212,2024-05-22,0650,1,1274,0
8213,2024-05-22,0650,2,1271,0
8214,2024-05-22,0650,3,1265,0
8215,2024-05-22,0650,4,1232,0
8216,2024-05-22,0650,5,1228,0
8217,2024-05-22,0650,6,1347,0
8218,2024-05-22,0650,7,1219,0
8219,2024-05-22,0650,8,1057,0
8220,2024-05-22,0650,9,1071,0
8221,2024-05-22,0700,0,1194,0
8222,2024-05-22,0700,1,1191,0
8223,2024-05-22,0700,2,1061,0
8224,2024-05-22,0700,3,1150,0
8225,2024-05-22,0700,4,1105,0
8226,2024-05-22,0700,5,1170,0
8227,2024-05-22,0700,6,1286,0
8228,2024-05-22,0700,7,2202,0
8229,2024-05-22,0700,8,27674,59947
8230,2024-05-22,0700,9,20340,444602
8231,2024-05-22,0710,0,32497,22440
8232,2024-05-22,0710,1,43482,1346224
8233,2024-05-22,0710,2,43954,1504546
8234,2024-05-22,0710,3,39872,1881270
8235,2024-05-22,0710,4,47565,945226
8236,2024-05-22,0710,5,44033,588589
8237,2024-05-22,0710,6,43949,1466326
8238,2024-05-22,0710,7,45374,263634
8239,2024-05-22,0710,8,43437,1274286
8240,2024-05-22,0710,9,45369,458257
8241,2024-05-22,0720,0,40033,417546
8242,2024-05-22,0720,1,47426,1413325
8243,2024-05-22,0720,2,42919,1653135
8244,2024-05-22,0720,3,45579,447963
8245,2024-05-22,0720,4,42329,404969
8246,2024-05-22,0720,5,46581,1101425
8247,2024-05-22,0720,6,44272,1057247
8248,2024-05-22,0720,7,43117,986100
8249,2024-05-22,0720,8,44953,1247852
8250,2024-05-22,0720,9,37922,916679
8251,2024-05-22,0730,0,5101,0
8252,2024-05-22,0730,1,4672,0
8253,2024-05-22,0730,2,6997,0
8254,2024-05-22,0730,3,2046,0
8255,2024-05-22,0730,4,8902,0
8256,2024-05-22,0730,5,4026,0
8257,2024-05-22,0730,6,7654,0
8258,2024-05-22,0730,7,6821,0
8259,2024-05-22,0730,8,5092,0
8260,2024-05-22,0730,9,3335,0
8261,2024-05-22,0740,0,3685,0
8262,2024-05-22,0740,1,2262,0
8263,2024-05-22,0740,2,2124,0
8264,2024-05-22,0740,3,2013,0
8265,2024-05-22,0740,4,1503,0
8266,2024-05-22,0740,5,2119,0
8267,2024-05-22,0740,6,1957,0
8268,2024-05-22,0740,7,2075,0
8269,2024-05-22,0740,8,1883,0
8270,2024-05-22,0740,9,1826,0
8271,2024-05-22,0750,0,1726,0
8272,2024-05-22,0750,1,1640,0
8273,2024-05-22,0750,2,1306,0
8274,2024-05-22,0750,3,1076,0
8275,2024-05-22,0750,4,1016,0
8276,2024-05-22,0750,5,1252,0
8277,2024-05-22,0750,6,1558,0
8278,2024-05-22,0750,7,1420,0
8279,2024-05-22,0750,8,1410,0
8280,2024-05-22,0750,9,1443,0
8281,2024-05-22,0800,0,1390,0
8282,2024-05-22,0800,1,1325,0
8283,2024-05-22,0800,2,1511,0
8284,2024-05-22,0800,3,1574,0
8285,2024-05-22,0800,4,2123,0
8286,2024-05-22,0800,5,5032,0
8287,2024-05-22,0800,6,3363,0
8288,2024-05-22,0800,7,2551,0
8289,2024-05-22,0800,8,29051,0
8290,2024-05-22,0800,9,28396,0
8291,2024-05-22,0810,0,55349,517283
8292,2024-05-22,0810,1,44779,403656
8293,2024-05-22,0810,2,45447,170510
8294,2024-05-22,0810,3,42403,2216303
8295,2024-05-22,0810,4,46120,253606
8296,2024-05-22,0810,5,45253,681886
8297,2024-05-22,0810,6,43867,1014885
8298,2024-05-22,0810,7,43018,2003213
8299,2024-05-22,0810,8,45094,1226956
8300,2024-05-22,0810,9,39051,1230539
8301,2024-05-22,0824,0,51063,812504
8302,2024-05-22,0824,1,44056,1850419
8303,2024-05-22,0824,2,25016,1743470
8304,2024-05-22,0828,0,20679,81401
8305,2024-05-22,0828,1,43984,692259
8306,2024-05-22,0830,0,44477,3373333
8307,2024-05-22,0830,1,42788,2321341
8308,2024-05-22,0830,2,43895,1677146
8309,2024-05-22,0830,3,40691,2405028
8310,2024-05-22,0830,4,45105,1934942
8311,2024-05-22,0830,5,42041,2882746
8312,2024-05-22,0830,6,43387,2102032
8313,2024-05-22,0830,7,44256,1374556
8314,2024-05-22,0830,8,43175,2039271
8315,2024-05-22,0830,9,44971,1933804
8316,2024-05-22,0840,0,42938,2429055
8317,2024-05-22,0840,1,42103,2127387
8318,2024-05-22,0840,2,42924,1968529
8319,2024-05-22,0840,3,44377,1541533
8320,2024-05-22,0840,4,41975,2593221
8321,2024-05-22,0840,5,44539,1087217
8322,2024-05-22,0840,6,44164,1875832
8323,2024-05-22,0840,7,43980,1496895
8324,2024-05-22,0840,8,44352,2030415
8325,2024-05-22,0840,9,44533,1301865
8326,2024-05-22,0850,0,43074,2748044
8327,2024-05-22,0850,1,42896,2397322
8328,2024-05-22,0850,2,45527,1219294
8329,2024-05-22,0850,3,39787,1406513
8330,2024-05-22,0850,4,36629,2580416
8331,2024-05-22,0850,5,46194,1684368
8332,2024-05-22,0850,6,40421,2061708
8333,2024-05-22,0850,7,47230,1095300
8334,2024-05-22,0850,8,42724,2036952
8335,2024-05-22,0850,9,43052,2299322
8336,2024-05-22,0900,0,42653,2867310
8337,2024-05-22,0900,1,40629,2180766
8338,2024-05-22,0900,2,43131,2474735
8339,2024-05-22,0900,3,43608,2183853
8340,2024-05-22,0900,4,26945,403985
8341,2024-05-22,0900,5,24021,0
8342,2024-05-22,0900,6,25092,395
8343,2024-05-22,0900,7,15367,0
8344,2024-05-22,0900,8,21391,0
8345,2024-05-22,0900,9,6712,0
8346,2024-05-22,0910,0,17908,0
8347,2024-05-22,0910,1,3859,0
8348,2024-05-22,0910,2,2656,0
8349,2024-05-22,0910,3,2401,0
8350,2024-05-22,0910,4,4112,0
8351,2024-05-22,0910,5,1922,0
8352,2024-05-22,0910,6,4555,0
8353,2024-05-22,0910,7,14623,0
8354,2024-05-22,0910,8,3473,0
8355,2024-05-22,0910,9,18575,0
8356,2024-05-22,0920,0,5229,0
8357,2024-05-22,0920,1,2070,0
8358,2024-05-22,0920,2,4233,0
8359,2024-05-22,0920,3,11428,0
8360,2024-05-22,0920,4,3118,0
8361,2024-05-22,0920,5,8356,0
8362,2024-05-22,0920,6,4613,0
8363,2024-05-22,0920,7,1095,0
8364,2024-05-22,0920,8,1383,0
8365,2024-05-22,0920,9,747,0
8366,2024-05-22,0930,0,773,0
8367,2024-05-22,0930,1,770,0
8368,2024-05-22,0930,2,784,0
8369,2024-05-22,0930,3,828,0
8370,2024-05-22,0930,4,843,0
8371,2024-05-22,0930,5,767,0
8372,2024-05-22,0930,6,774,0
8373,2024-05-22,0930,7,748,0
8374,2024-05-22,0930,8,846,0
8375,2024-05-22,0930,9,4003,0
8376,2024-05-22,0940,0,57483,1485331
8377,2024-05-22,0940,1,41065,1649580
8378,2024-05-22,0940,2,45555,2232254
8379,2024-05-22,0940,3,42824,2065831
8380,2024-05-22,0940,4,38897,2017689
8381,2024-05-22,0940,5,45564,2753772
8382,2024-05-22,0940,6,39442,2117362
8383,2024-05-22,0940,7,45914,2152216
8384,2024-05-22,0940,8,43275,1933495
8385,2024-05-22,0940,9,41825,2589969
8386,2024-05-22,0950,0,44190,3228523
8387,2024-05-22,0950,1,43593,2170300
8388,2024-05-22,0950,2,37405,3219957
8389,2024-05-22,0950,3,46815,1990391
8390,2024-05-22,0950,4,41092,1837309
8391,2024-05-22,0950,5,45626,1620900
8392,2024-05-22,0950,6,41263,2370871
8393,2024-05-22,0950,7,44874,2205220
8394,2024-05-22,0950,8,37089,2254018
8395,2024-05-22,0950,9,42153,2552754
8396,2024-05-22,1000,0,38477,3186376
8397,2024-05-22,1000,1,48448,1993642
8398,2024-05-22,1000,2,40311,2793042
8399,2024-05-22,1000,3,43088,2547929
8400,2024-05-22,1000,4,43774,2006870
8401,2024-05-22,1000,5,43178,1827793
8402,2024-05-22,1000,6,39029,2576749
8403,2024-05-22,1000,7,46018,2252079
8404,2024-05-22,1000,8,43257,1810400
8405,2024-05-22,1000,9,41065,2449546
8406,2024-05-22,1010,0,41131,1136972
8407,2024-05-22,1010,1,19961,5612
8408,2024-05-22,1010,2,28826,0
8409,2024-05-22,1010,3,8885,0
8410,2024-05-22,1010,4,6090,0
8411,2024-05-22,1010,5,10395,0
8412,2024-05-22,1010,6,17701,0
8413,2024-05-22,1010,7,8377,0
8414,2024-05-22,1010,8,4033,0
8415,2024-05-22,1010,9,4811,0
8416,2024-05-22,1020,0,4186,0
8417,2024-05-22,1020,1,5553,0
8418,2024-05-22,1020,2,24045,0
8419,2024-05-22,1020,3,5017,0
8420,2024-05-22,1020,4,6744,0
8421,2024-05-22,1020,5,8246,0
8422,2024-05-22,1020,6,9409,0
8423,2024-05-22,1020,7,11418,0
8424,2024-05-22,1020,8,3674,0
8425,2024-05-22,1020,9,2633,0
8426,2024-05-22,1030,0,2013,0
8427,2024-05-22,1030,1,2516,0
8428,2024-05-22,1030,2,1968,0
8429,2024-05-22,1030,3,1660,0
8430,2024-05-22,1030,4,1656,0
8431,2024-05-22,1030,5,1713,0
8432,2024-05-22,1030,6,1756,0
8433,2024-05-22,1030,7,1934,0
8434,2024-05-22,1030,8,1966,0
8435,2024-05-22,1030,9,2377,0
8436,2024-05-22,1040,0,2280,21325
8437,2024-05-22,1040,1,1777,0
8438,2024-05-22,1040,2,1808,0
8439,2024-05-22,1040,3,1755,0
8440,2024-05-22,1040,4,2106,0
8441,2024-05-22,1040,5,1699,0
8442,2024-05-22,1040,6,1810,0
8443,2024-05-22,1040,7,1922,0
8444,2024-05-22,1040,8,1870,0
8445,2024-05-22,1040,9,41145,825804
8446,2024-05-22,1050,0,44536,3181948
8447,2024-05-22,1050,1,42937,2449885
8448,2024-05-22,1050,2,44496,1334847
8449,2024-05-22,1050,3,41895,2496142
8450,2024-05-22,1050,4,43830,2023955
8451,2024-05-22,1050,5,41948,1861953
8452,2024-05-22,1050,6,43488,2748790
8453,2024-05-22,1050,7,41107,2772276
8454,2024-05-22,1050,8,42728,2421449
8455,2024-05-22,1050,9,46868,1301530
8456,2024-05-22,1100,0,42765,1730298
8457,2024-05-22,1100,1,45720,835924
8458,2024-05-22,1100,2,45903,629949
8459,2024-05-22,1100,3,44693,1126587
8460,2024-05-22,1100,4,46086,240715
8461,2024-05-22,1100,5,45245,698814
8462,2024-05-22,1100,6,45507,209705
8463,2024-05-22,1100,7,41201,938410
8464,2024-05-22,1100,8,46011,448275
8465,2024-05-22,1100,9,44816,949585
8466,2024-05-22,1110,0,46372,759884
8467,2024-05-22,1110,1,45378,909855
8468,2024-05-22,1110,2,45795,613519
8469,2024-05-22,1110,3,45211,496834
8470,2024-05-22,1110,4,41854,2087344
8471,2024-05-22,1110,5,46052,924218
8472,2024-05-22,1110,6,43731,1203894
8473,2024-05-22,1110,7,45991,992614
8474,2024-05-22,1110,8,31380,414934
8475,2024-05-22,1110,9,55415,1808650
8476,2024-05-22,1120,0,45601,1191024
8477,2024-05-22,1120,1,41678,1016869
8478,2024-05-22,1120,2,36203,732615
8479,2024-05-22,1120,3,52602,189861
8480,2024-05-22,1120,4,20885,0
8481,2024-05-22,1120,5,31429,38243
8482,2024-05-22,1120,6,9275,0
8483,2024-05-22,1120,7,5309,0
8484,2024-05-22,1120,8,2845,0
8485,2024-05-22,1120,9,2477,0
8486,2024-05-22,1130,0,2848,0
8487,2024-05-22,1130,1,3327,0
8488,2024-05-22,1130,2,3160,0
8489,2024-05-22,1130,3,2908,0
8490,2024-05-22,1130,4,2303,0
8491,2024-05-22,1130,5,14104,0
8492,2024-05-22,1130,6,2824,0
8493,2024-05-22,1130,7,2154,0
8494,2024-05-22,1130,8,7511,0
8495,2024-05-22,1130,9,1629,0
8496,2024-05-22,1140,0,1842,0
8497,2024-05-22,1140,1,1740,0
8498,2024-05-22,1140,2,1896,0
8499,2024-05-22,1140,3,1512,0
8500,2024-05-22,1140,4,1527,0
8501,2024-05-22,1140,5,1461,0
8502,2024-05-22,1140,6,1529,0
8503,2024-05-22,1140,7,1494,0
8504,2024-05-22,1140,8,1551,0
8505,2024-05-22,1140,9,1557,0
8506,2024-05-22,1150,0,1636,0
8507,2024-05-22,1150,1,1541,0
8508,2024-05-22,1150,2,1510,0
8509,2024-05-22,1150,3,1473,0
8510,2024-05-22,1150,4,1441,0
8511,2024-05-22,1150,5,1446,0
8512,2024-05-22,1150,6,1554,0
8513,2024-05-22,1150,7,1499,0
8514,2024-05-22,1150,8,1388,0
8515,2024-05-22,1150,9,1519,0
8516,2024-05-22,1200,0,1665,874845
8517,2024-05-22,1200,1,51280,883289
8518,2024-05-22,1200,2,40936,2568596
8519,2024-05-22,1200,3,41804,2222474
8520,2024-05-22,1200,4,45655,1594089
8521,2024-05-22,1200,5,43223,2377804
8522,2024-05-22,1200,6,43174,1390056
8523,2024-05-22,1200,7,44551,1572169
8524,2024-05-22,1200,8,42521,811654
8525,2024-05-22,1200,9,47043,295172
8526,2024-05-22,1210,0,45685,330126
8527,2024-05-22,1210,1,41337,31607
8528,2024-05-22,1210,2,49566,241737
8529,2024-05-22,1210,3,45340,96518
8530,2024-05-22,1210,4,45931,326427
8531,2024-05-22,1210,5,44546,252780
8532,2024-05-22,1210,6,46192,679008
8533,2024-05-22,1210,7,44857,92541
8534,2024-05-22,1210,8,46352,97209
8535,2024-05-22,1210,9,37022,648432
8536,2024-05-22,1220,0,49429,17555
8537,2024-05-22,1220,1,45939,179699
8538,2024-05-22,1220,2,46071,119961
8539,2024-05-22,1220,3,39813,694605
8540,2024-05-22,1220,4,24561,0
8541,2024-05-22,1220,5,61840,118631
8542,2024-05-22,1220,6,44840,423367
8543,2024-05-22,1220,7,43834,599012
8544,2024-05-22,1220,8,35830,514004
8545,2024-05-22,1220,9,48039,667864
8546,2024-05-22,1230,0,42151,2629069
8547,2024-05-22,1230,1,41430,2813392
8548,2024-05-22,1230,2,43335,2453166
8549,2024-05-22,1230,3,44971,1102162
8550,2024-05-22,1230,4,43620,1811861
8551,2024-05-22,1230,5,45304,1194301
8552,2024-05-22,1230,6,41332,1284902
8553,2024-05-22,1230,7,15390,0
8554,2024-05-22,1230,8,5117,0
8555,2024-05-22,1230,9,3175,0
8556,2024-05-22,1240,0,3118,0
8557,2024-05-22,1240,1,2089,0
8558,2024-05-22,1240,2,3623,0
8559,2024-05-22,1240,3,3028,0
8560,2024-05-22,1240,4,2751,0
8561,2024-05-22,1240,5,1956,0
8562,2024-05-22,1240,6,2315,0
8563,2024-05-22,1240,7,2181,0
8564,2024-05-22,1240,8,2204,0
8565,2024-05-22,1240,9,2614,0
8566,2024-05-22,1250,0,2737,0
8567,2024-05-22,1250,1,2072,0
8568,2024-05-22,1250,2,2058,0
8569,2024-05-22,1250,3,2024,0
8570,2024-05-22,1250,4,1980,0
8571,2024-05-22,1250,5,1985,0
8572,2024-05-22,1250,6,1973,0
8573,2024-05-22,1250,7,2020,0
8574,2024-05-22,1250,8,2003,0
8575,2024-05-22,1250,9,2142,0
8576,2024-05-22,1300,0,2072,0
8577,2024-05-22,1300,1,2174,0
8578,2024-05-22,1300,2,2071,0
8579,2024-05-22,1300,3,1929,0
8580,2024-05-22,1300,4,1897,0
8581,2024-05-22,1300,5,2054,0
8582,2024-05-22,1300,6,2243,0
8583,2024-05-22,1300,7,1974,0
8584,2024-05-22,1300,8,2136,0
8585,2024-05-22,1300,9,1968,0
8586,2024-05-22,1310,0,1912,0
8587,2024-05-22,1310,1,2292,0
8588,2024-05-22,1310,2,1801,0
8589,2024-05-22,1310,3,1926,0
8590,2024-05-22,1310,4,1847,0
8591,2024-05-22,1310,5,2140,0
8592,2024-05-22,1310,6,3297,0
8593,2024-05-22,1310,7,2175,0
8594,2024-05-22,1310,8,1787,0
8595,2024-05-22,1310,9,2251,0
8596,2024-05-22,1320,0,1929,0
8597,2024-05-22,1320,1,1954,0
8598,2024-05-22,1320,2,1951,0
8599,2024-05-22,1320,3,2234,0
8600,2024-05-22,1320,4,2063,0
8601,2024-05-22,1320,5,2002,0
8602,2024-05-22,1320,6,1982,0
8603,2024-05-22,1320,7,1901,0
8604,2024-05-22,1320,8,1884,0
8605,2024-05-22,1320,9,1958,0
8606,2024-05-22,1330,0,1952,286812
8607,2024-05-22,1330,1,1985,0
8608,2024-05-22,1330,2,1896,0
8609,2024-05-22,1330,3,1900,0
8610,2024-05-22,1330,4,1710,0
8611,2024-05-22,1330,5,3576,0
8612,2024-05-22,1330,6,2513,0
8613,2024-05-22,1330,7,31446,1036583
8614,2024-05-22,1330,8,41277,2409002
8615,2024-05-22,1330,9,41470,2921006
8616,2024-05-22,1340,0,36124,3655536
8617,2024-05-22,1340,1,42410,3310099
8618,2024-05-22,1340,2,38714,3245191
8619,2024-05-22,1340,3,42318,2834046
8620,2024-05-22,1340,4,37577,2490414
8621,2024-05-22,1340,5,43031,2447808
8622,2024-05-22,1340,6,44584,2615267
8623,2024-05-22,1340,7,38678,2697247
8624,2024-05-22,1340,8,42217,2321795
8625,2024-05-22,1340,9,45264,2293799
8626,2024-05-22,1350,0,40846,4598135
8627,2024-05-22,1350,1,44279,2265677
8628,2024-05-22,1350,2,40344,2980451
8629,2024-05-22,1350,3,40364,2755128
8630,2024-05-22,1350,4,42697,2895152
8631,2024-05-22,1350,5,43322,1977772
8632,2024-05-22,1350,6,36038,2819580
8633,2024-05-22,1350,7,39170,2905042
8634,2024-05-22,1350,8,42946,2340132
8635,2024-05-22,1350,9,39065,2846988
8636,2024-05-22,1400,0,37067,4428329
8637,2024-05-22,1400,1,39895,3106742
8638,2024-05-22,1400,2,42804,2839385
8639,2024-05-22,1400,3,42793,2120250
8640,2024-05-22,1400,4,40004,3346909
8641,2024-05-22,1400,5,41450,2683456
8642,2024-05-22,1400,6,41170,3102660
8643,2024-05-22,1400,7,40209,2871030
8644,2024-05-22,1400,8,34446,2821034
8645,2024-05-22,1400,9,43150,2996418
8646,2024-05-22,1410,0,43951,3636583
8647,2024-05-22,1410,1,41267,2585328
8648,2024-05-22,1410,2,42870,2540617
8649,2024-05-22,1410,3,39061,1317649
8650,2024-05-22,1410,4,24160,0
8651,2024-05-22,1410,5,20987,2463
8652,2024-05-22,1410,6,5363,0
8653,2024-05-22,1410,7,14491,0
8654,2024-05-22,1410,8,12909,0
8655,2024-05-22,1410,9,25541,0
8656,2024-05-22,1420,0,5429,0
8657,2024-05-22,1420,1,21250,0
8658,2024-05-22,1420,2,5214,0
8659,2024-05-22,1420,3,4840,0
8660,2024-05-22,1420,4,5162,0
8661,2024-05-22,1420,5,19624,0
8662,2024-05-22,1420,6,5651,0
8663,2024-05-22,1420,7,3863,0
8664,2024-05-22,1420,8,4525,0
8665,2024-05-22,1420,9,6176,0
8666,2024-05-22,1430,0,3463,0
8667,2024-05-22,1430,1,2702,0
8668,2024-05-22,1430,2,2211,0
8669,2024-05-22,1430,3,4015,0
8670,2024-05-22,1430,4,12798,0
8671,2024-05-22,1430,5,28764,63332
8672,2024-05-22,1430,6,7756,0
8673,2024-05-22,1430,7,2939,0
8674,2024-05-22,1430,8,3524,0
8675,2024-05-22,1430,9,6094,0
8676,2024-05-22,1440,0,2699,0
8677,2024-05-22,1440,1,2302,0
8678,2024-05-22,1440,2,2547,0
8679,2024-05-22,1440,3,1888,0
8680,2024-05-22,1440,4,1881,0
8681,2024-05-22,1440,5,2162,0
8682,2024-05-22,1440,6,2278,0
8683,2024-05-22,1440,7,1856,0
8684,2024-05-22,1440,8,1939,0
8685,2024-05-22,1440,9,2512,0
8686,2024-05-22,1450,0,1807,129024
8687,2024-05-22,1450,1,2105,0
8688,2024-05-22,1450,2,2024,0
8689,2024-05-22,1450,3,2040,0
8690,2024-05-22,1450,4,2065,0
8691,2024-05-22,1450,5,1837,0
8692,2024-05-22,1450,6,3742,0
8693,2024-05-22,1450,7,35670,797253
8694,2024-05-22,1450,8,44840,1252326
8695,2024-05-22,1450,9,42270,2202272
8696,2024-05-22,1500,0,44055,4497202
8697,2024-05-22,1500,1,40644,2697279
8698,2024-05-22,1500,2,41187,1758871
8699,2024-05-22,1500,3,48664,1108615
8700,2024-05-22,1500,4,39067,3150058
8701,2024-05-22,1500,5,44660,2246674
8702,2024-05-22,1500,6,43821,2091789
8703,2024-05-22,1500,7,38234,2654842
8704,2024-05-22,1500,8,43352,3045859
8705,2024-05-22,1500,9,38610,2942068
8706,2024-05-22,1510,0,40239,2844860
8707,2024-05-22,1510,1,43982,2331619
